,class,label,index
0,0,0,2367
1,0,0,2426
2,0,0,3524
3,0,0,3620
4,0,0,4061
5,0,0,4322
6,0,0,4492
7,0,0,4511
8,0,0,4585
9,0,0,4796
10,0,0,6639
11,0,0,7005
12,0,0,7667
13,0,0,8060
14,0,0,8697
15,0,0,8896
16,0,0,8923
17,0,0,9142
18,0,0,9393
19,0,0,9519
20,0,0,9696
21,0,0,9886
22,0,0,10440
23,0,0,11416
24,0,0,12654
25,0,0,12667
26,0,0,12697
27,0,0,12887
28,0,0,13905
29,0,0,13915
30,0,0,14052
31,0,0,14194
32,0,0,14628
33,0,0,15114
34,0,0,15127
35,0,0,15246
36,0,0,15270
37,0,0,15314
38,0,0,15495
39,0,0,16231
40,0,0,16542
41,0,0,16726
42,0,0,17560
43,0,0,17752
44,0,0,17997
45,0,0,18422
46,0,0,19542
47,0,0,19719
48,0,0,20078
49,0,0,20617
50,0,0,21219
51,0,0,21514
52,0,0,21945
53,0,0,23167
54,0,0,23262
55,0,0,24328
56,0,0,24813
57,0,0,24922
58,0,0,25482
59,0,0,25535
60,0,0,25601
61,0,0,26127
62,0,0,26735
63,0,0,27799
64,0,0,28744
65,0,0,28970
66,0,0,29040
67,0,0,29482
68,0,0,29664
69,0,0,29724
70,0,0,29989
71,0,0,30038
72,0,0,30640
73,0,0,30849
74,0,0,30963
75,0,0,31425
76,0,0,32026
77,0,0,32882
78,0,0,33034
79,0,0,33455
80,0,0,34196
81,0,0,34792
82,0,0,35989
83,0,0,36416
84,0,0,37088
85,0,0,37857
86,0,0,37989
87,0,0,37999
88,0,0,38264
89,0,0,39056
90,0,0,39794
91,0,0,40008
92,0,0,40013
93,0,0,40075
94,0,0,42418
95,0,0,43089
96,0,0,43351
97,0,0,43927
98,0,0,43968
99,0,0,44282
100,0,0,44459
101,0,0,45173
102,0,0,45878
103,0,0,46076
104,0,0,46314
105,0,0,47096
106,0,0,47148
107,0,0,47154
108,0,0,47227
109,0,0,47999
110,0,0,48609
111,0,0,48653
112,0,0,48756
113,0,0,49908
114,0,0,50059
115,0,0,50529
116,0,0,52055
117,0,0,52270
118,0,0,52305
119,0,0,52636
120,0,0,52857
121,0,0,53026
122,0,0,54226
123,0,0,54283
124,0,0,55177
125,0,0,55196
126,0,0,55433
127,0,0,55595
128,0,0,56623
129,0,0,56768
130,0,0,56900
131,0,0,57057
132,0,0,58042
133,0,0,59131
134,0,0,59619
135,0,1,187
136,0,1,202
137,0,1,207
138,0,1,429
139,0,1,448
140,0,1,516
141,0,1,522
142,0,1,600
143,0,1,640
144,0,1,716
145,0,1,789
146,0,1,858
147,0,1,965
148,0,1,988
149,0,1,1103
150,0,1,1218
151,0,1,1264
152,0,1,1329
153,0,1,1396
154,0,1,1430
155,0,1,1489
156,0,1,1560
157,0,1,1589
158,0,1,1634
159,0,1,1682
160,0,1,1707
161,0,1,1809
162,0,1,1821
163,0,1,1884
164,0,1,1912
165,0,1,1971
166,0,1,2118
167,0,1,2155
168,0,1,2318
169,0,1,2402
170,0,1,2431
171,0,1,2437
172,0,1,2459
173,0,1,2474
174,0,1,2654
175,0,1,2875
176,0,1,2911
177,0,1,3072
178,0,1,3076
179,0,1,3079
180,0,1,3089
181,0,1,3137
182,0,1,3221
