,class,label,index
0,5,0,320
1,5,0,349
2,5,0,577
3,5,0,614
4,5,0,734
5,5,0,738
6,5,0,1045
7,5,0,1223
8,5,0,1227
9,5,0,1285
10,5,0,1314
11,5,0,1339
12,5,0,1522
13,5,0,1750
14,5,0,1771
15,5,0,1783
16,5,0,1947
17,5,0,1998
18,5,0,2143
19,5,0,2147
20,5,0,2342
21,5,0,2345
22,5,0,2346
23,5,0,2406
24,5,0,2422
25,5,0,2525
26,5,0,2674
27,5,0,2992
28,5,0,3034
29,5,0,3112
30,5,0,3210
31,5,0,3215
32,5,0,3402
33,5,0,3773
34,5,0,4285
35,5,0,4453
36,5,0,4496
37,5,0,4537
38,5,0,4688
39,5,0,5334
40,5,0,5363
41,5,0,5414
42,5,0,5541
43,5,0,5621
44,5,0,5660
45,5,0,5690
46,5,0,5781
47,5,0,5816
48,5,0,5884
49,5,0,5945
50,5,0,5956
51,5,0,6459
52,5,0,6495
53,5,0,6587
54,5,0,6699
55,5,0,6778
56,5,0,6786
57,5,0,6819
58,5,0,6931
59,5,0,6988
60,5,0,7009
61,5,0,7281
62,5,0,7474
63,5,0,7736
64,5,0,7777
65,5,0,7876
66,5,0,7953
67,5,0,7966
68,5,0,8048
69,5,0,8062
70,5,0,8212
71,5,0,8446
72,5,0,8765
73,5,0,8842
74,5,0,9071
75,5,0,9315
76,5,0,9479
77,5,0,9822
78,5,0,9897
79,5,0,10139
80,5,0,10278
81,5,0,10374
82,5,0,10469
83,5,0,10614
84,5,0,10687
85,5,0,10907
86,5,0,11011
87,5,0,11302
88,5,0,11377
89,5,0,11433
90,5,0,11474
91,5,0,11600
92,5,0,11834
93,5,0,11860
94,5,0,12057
95,5,0,12149
96,5,0,12296
97,5,0,12477
98,5,0,12552
99,5,0,12600
100,5,0,12986
101,5,0,12995
102,5,0,13024
103,5,0,13083
104,5,0,13122
105,5,0,13218
106,5,0,13418
107,5,0,13424
108,5,0,13444
109,5,0,13802
110,5,0,13985
111,5,0,14098
112,5,0,14101
113,5,0,14488
114,5,0,14501
115,5,0,14654
116,5,0,14658
117,5,0,14757
118,5,0,14991
119,5,0,15238
120,5,0,15264
121,5,0,15519
122,5,0,15564
123,5,0,15604
124,5,0,15628
125,5,0,15634
126,5,0,15799
127,5,0,15852
128,5,0,15929
129,5,0,16021
130,5,0,16067
131,5,0,16074
132,5,0,16525
133,5,0,16750
134,5,0,16863
135,5,0,16886
136,5,0,16914
137,5,0,17020
138,5,0,17123
139,5,0,17320
140,5,0,17403
141,5,0,17461
142,5,0,17490
143,5,0,17804
144,5,0,17806
145,5,0,17944
146,5,0,17972
147,5,0,17998
148,5,0,18004
149,5,0,18052
150,5,0,18156
151,5,0,18256
152,5,0,18258
153,5,0,18435
154,5,0,18510
155,5,0,18667
156,5,0,18775
157,5,0,18977
158,5,0,19251
159,5,0,19270
160,5,0,19584
161,5,0,19658
162,5,0,20185
163,5,0,20196
164,5,0,20275
165,5,0,20287
166,5,0,20659
167,5,0,20980
168,5,0,21029
169,5,0,21037
170,5,0,21199
171,5,0,21471
172,5,0,21710
173,5,0,21829
174,5,0,21874
175,5,0,22077
176,5,0,22098
177,5,0,22169
178,5,0,22251
179,5,0,22268
180,5,0,22377
181,5,0,22421
182,5,0,22445
183,5,0,22936
184,5,0,23071
185,5,0,23099
186,5,0,23110
187,5,0,23148
188,5,0,23185
189,5,0,23301
190,5,0,23402
191,5,0,23407
192,5,0,23523
193,5,0,23854
194,5,0,23973
195,5,0,23981
196,5,0,23986
197,5,0,24201
198,5,0,24239
199,5,0,24252
200,5,0,24315
201,5,0,24423
202,5,0,24488
203,5,0,24521
204,5,0,24591
205,5,0,24613
206,5,0,24818
207,5,0,25124
208,5,0,25217
209,5,0,25257
210,5,0,25395
211,5,0,25555
212,5,0,25623
213,5,0,25676
214,5,0,25715
215,5,0,25732
216,5,0,26225
217,5,0,26592
218,5,0,26724
219,5,0,26737
220,5,0,26761
221,5,0,26768
222,5,0,26802
223,5,0,26875
224,5,0,27092
225,5,0,27168
226,5,0,27210
227,5,0,27264
228,5,0,27287
229,5,0,27357
230,5,0,27360
231,5,0,27528
232,5,0,27645
233,5,0,27674
234,5,0,27746
235,5,0,28017
236,5,0,28070
237,5,0,28075
238,5,0,28343
239,5,0,28593
240,5,0,28856
241,5,0,28887
242,5,0,29285
243,5,0,29329
244,5,0,29366
245,5,0,29462
246,5,0,29470
247,5,0,29477
248,5,0,29665
249,5,0,29779
250,5,0,29923
251,5,0,30186
252,5,0,30269
253,5,0,30278
254,5,0,30528
255,5,0,30553
256,5,0,30604
257,5,0,31060
258,5,0,31105
259,5,0,31156
260,5,0,31192
261,5,0,31261
262,5,0,31287
263,5,0,31375
264,5,0,31387
265,5,0,31478
266,5,0,31637
267,5,0,31673
268,5,0,31689
269,5,0,31830
270,5,0,31837
271,5,0,31970
272,5,0,32048
273,5,0,32064
274,5,0,32115
275,5,0,32509
